ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,datetime,temporada,elo_mandante_antes,elo_visitante_antes
156,13,15/06/2003,18:00,Cruzeiro,Atletico-MG,,,,,-, Mineirão,0,0,MG,MG,2003-06-15 18:00:00,2003,1560.0625465436176,1518.556903177175
157,14,19/06/2003,16:00,Bahia,Coritiba,,,,,-, Fonte Nova,2,2,BA,PR,2003-06-19 16:00:00,2003,1509.4421924148487,1550.0326533584607
160,14,21/06/2003,16:00,Internacional,Parana,,,,,Internacional, Beira Rio,2,1,RS,PR,2003-06-21 16:00:00,2003,1510.3336933090604,1487.3504213295125
158,14,21/06/2003,16:00,Vasco,Criciuma,,,,,Vasco, São Januário,2,0,RJ,SC,2003-06-21 16:00:00,2003,1487.5104953723128,1505.3932710787064
159,14,21/06/2003,16:00,Atletico-MG,Gremio,,,,,Atletico-MG, Mineirão,3,2,MG,RS,2003-06-21 16:00:00,2003,1520.4592675069598,1472.9823063986364
161,14,21/06/2003,18:00,Sao Paulo,Goias,,,,,Sao Paulo, Morumbi,1,0,SP,GO,2003-06-21 18:00:00,2003,1543.0149568061527,1427.2466245353041
162,14,22/06/2003,16:00,Paysandu,Flamengo,,,,,-, Mangueirão,2,2,PA,RJ,2003-06-22 16:00:00,2003,1477.8420903245783,1517.6465921127347
163,14,22/06/2003,16:00,Ponte Preta,Corinthians,,,,,-, Moisés Lucarelli,3,3,SP,SP,2003-06-22 16:00:00,2003,1466.91147149512,1514.7910266799693
164,14,22/06/2003,16:00,Sao Caetano,Vitoria,,,,,Sao Caetano, Anacleto Campanella,2,1,SP,BA,2003-06-22 16:00:00,2003,1547.9465748650061,1500.1487886806024
165,14,22/06/2003,16:00,Figueirense,Fortaleza,,,,,-, Orlando Scarpelli,2,2,SC,CE,2003-06-22 16:00:00,2003,1475.5770838019853,1438.2857089334063
166,14,22/06/2003,18:00,Juventude,Cruzeiro,,,,,Cruzeiro, Alfredo Jaconi,0,1,RS,MG,2003-06-22 18:00:00,2003,1450.1291033732969,1558.1601822138327
167,14,22/06/2003,18:00,Fluminense,Guarani,,,,,Fluminense, Maracanã,5,2,RJ,SP,2003-06-22 18:00:00,2003,1482.3561497745932,1506.2989923306573
171,15,28/06/2003,16:00,Santos,Bahia,,,,,Santos, Vila Belmiro,4,0,SP,BA,2003-06-28 16:00:00,2003,1556.3239689954798,1511.3029939160224
170,15,28/06/2003,16:00,Gremio,Juventude,,,,,Juventude, Olímpico,1,4,RS,RS,2003-06-28 16:00:00,2003,1459.1551931944493,1438.9497528140682
169,15,28/06/2003,16:00,Coritiba,Sao Caetano,,,,,Coritiba, Couto Pereira,2,0,PR,SP,2003-06-28 16:00:00,2003,1548.171851857287,1561.7591878394778
168,15,28/06/2003,16:00,Fortaleza,Vasco,,,,,Vasco, Castelão,0,1,CE,RJ,2003-06-28 16:00:00,2003,1439.9964756689096,1504.3333011526088
172,15,28/06/2003,18:00,Flamengo,Figueirense,,,,,Figueirense, Maracanã,0,2,RJ,SC,2003-06-28 18:00:00,2003,1515.8215051436578,1473.866317066482
173,15,29/06/2003,16:00,Corinthians,Fluminense,,,,,Corinthians, Pacaembu,1,0,SP,RJ,2003-06-29 16:00:00,2003,1512.5999445511877,1499.4570162988161
174,15,29/06/2003,16:00,Guarani,Sao Paulo,,,,,Sao Paulo, Brinco de Ouro,0,1,SP,SP,2003-06-29 16:00:00,2003,1489.1981258064343,1553.8725504713236
175,15,29/06/2003,16:00,Criciuma,Paysandu,,,,,Criciuma, Heriberto Hulse,2,0,SC,PA,2003-06-29 16:00:00,2003,1488.5704652984105,1479.6671772936552
176,15,29/06/2003,16:00,Vitoria,Athletico-PR,,,,,Vitoria, Barradão,1,0,BA,PR,2003-06-29 16:00:00,2003,1486.3361757061307,1493.816384308783
177,15,29/06/2003,18:00,Cruzeiro,Internacional,,,,,Cruzeiro, Mineirão,3,2,MG,RS,2003-06-29 18:00:00,2003,1569.3395327730614,1525.2768156948878
178,15,29/06/2003,18:00,Parana,Atletico-MG,,,,,-, Pinheirão,1,1,PR,MG,2003-06-29 18:00:00,2003,1472.4072989436852,1534.2863807111469
181,16,05/07/2003,16:00,Vasco,Parana,,,,,Parana, São Januário,1,4,RJ,PR,2003-07-05 16:00:00,2003,1517.4038879894426,1475.2271828497512
182,16,05/07/2003,16:00,Sao Paulo,Sao Caetano,,,,,-, Morumbi,1,1,SP,SP,2003-07-05 16:00:00,2003,1566.9281141254849,1545.1337866899858
183,16,05/07/2003,16:00,Figueirense,Cruzeiro,,,,,Figueirense, Orlando Scarpelli,1,0,SC,MG,2003-07-05 16:00:00,2003,1491.7890878827413,1583.3211791415067
184,16,05/07/2003,16:00,Atletico-MG,Paysandu,,,,,Atletico-MG,  Independência,3,2,MG,PA,2003-07-05 16:00:00,2003,1531.4664968050809,1464.0770991335114
190,16,06/07/2003,16:00,Vitoria,Ponte Preta,,,,,Ponte Preta, Barradão,1,4,BA,SP,2003-07-06 16:00:00,2003,1502.6805988272583,1469.1025536239015
188,16,06/07/2003,16:00,Juventude,Internacional,,,,,-, Alfredo Jaconi,1,1,RS,RS,2003-07-06 16:00:00,2003,1455.8792001348083,1511.2951693264424
189,16,06/07/2003,16:00,Fortaleza,Criciuma,,,,,Criciuma, Presidente Vargas,0,1,CE,SC,2003-07-06 16:00:00,2003,1426.9258888320758,1504.1605434585542
186,16,06/07/2003,16:00,Guarani,Goias,,,,,Guarani, Brinco de Ouro,3,2,SP,GO,2003-07-06 16:00:00,2003,1476.142562152273,1416.3890308701332
185,16,06/07/2003,16:00,Gremio,Flamengo,,,,,Gremio, Olímpico,2,0,RS,RJ,2003-07-06 16:00:00,2003,1442.2257458737092,1497.8987343273984
187,16,06/07/2003,16:00,Athletico-PR,Corinthians,,,,,Athletico-PR, Arena da Baixada,3,1,PR,SP,2003-07-06 16:00:00,2003,1477.4719611876553,1527.9949788762167
191,16,06/07/2003,18:00,Santos,Coritiba,,,,,Santos, Vila Belmiro,3,1,SP,PR,2003-07-06 18:00:00,2003,1570.2622034016845,1564.797253006779
192,16,06/07/2003,18:00,Fluminense,Bahia,,,,,Fluminense, Maracanã,1,0,RJ,BA,2003-07-06 18:00:00,2003,1484.0619819737872,1497.3647595098178
193,17,09/07/2003,16:00,Sao Caetano,Athletico-PR,,,,,-, Anacleto Campanella,0,0,SP,PR,2003-07-09 16:00:00,2003,1546.1361381723639,1495.7823696826636
194,17,09/07/2003,16:00,Corinthians,Santos,,,,,-, Morumbi,1,1,SP,SP,2003-07-09 16:00:00,2003,1509.6845703812085,1586.0105538889277
199,17,09/07/2003,20:30,Flamengo,Juventude,,,,,Flamengo, Maracanã,2,1,RJ,RS,2003-07-09 20:30:00,2003,1479.3566190812544,1458.4097766395378
198,17,09/07/2003,20:30,Goias,Vitoria,,,,,-, Serra Dourada,1,1,GO,BA,2003-07-09 20:30:00,2003,1403.1139688327996,1485.1390691798238
196,17,09/07/2003,20:30,Bahia,Guarani,,,,,Bahia, Fonte Nova,2,0,BA,SP,2003-07-09 20:30:00,2003,1480.752443155612,1489.4176241896066
195,17,09/07/2003,20:30,Cruzeiro,Fortaleza,,,,,Cruzeiro, Mineirão,2,0,MG,CE,2003-07-09 20:30:00,2003,1563.200857647429,1414.425223005464
197,17,09/07/2003,20:30,Paysandu,Figueirense,,,,,Paysandu, Mangueirão,1,0,PA,SC,2003-07-09 20:30:00,2003,1451.142154454774,1511.909409376819
200,17,09/07/2003,21:40,Internacional,Vasco,,,,,Internacional, Beira Rio,2,1,RS,RJ,2003-07-09 21:40:00,2003,1508.764592821713,1499.4710640292099
201,17,09/07/2003,21:40,Coritiba,Sao Paulo,,,,,Sao Paulo, Couto Pereira,0,2,PR,SP,2003-07-09 21:40:00,2003,1549.0489025195359,1565.9257626431067
204,17,10/07/2003,20:30,Parana,Gremio,,,,,Parana, Pinheirão,3,1,PR,RS,2003-07-10 20:30:00,2003,1493.160006809984,1460.7678611198533
202,17,10/07/2003,20:30,Ponte Preta,Fluminense,,,,,Ponte Preta, Moisés Lucarelli,3,0,SP,RJ,2003-07-10 20:30:00,2003,1486.644083271336,1500.674298327993
203,17,10/07/2003,20:30,Criciuma,Atletico-MG,,,,,Criciuma, Heriberto Hulse,1,0,SC,MG,2003-07-10 20:30:00,2003,1516.661209285166,1544.4014414838182
206,18,12/07/2003,16:00,Fortaleza,Internacional,,,,,Fortaleza, Castelão,3,0,CE,RS,2003-07-12 16:00:00,2003,1404.8864210738614,1524.3367120499506
205,18,12/07/2003,16:00,Athletico-PR,Goias,,,,,-, Arena da Baixada,0,0,PR,GO,2003-07-12 16:00:00,2003,1498.0851459489052,1406.8227139940932
207,18,12/07/2003,18:00,Vasco,Paysandu,,,,,Paysandu, São Januário,0,2,RJ,PA,2003-07-12 18:00:00,2003,1483.8989448009722,1469.912399412047
208,18,13/07/2003,16:00,Atletico-MG,Flamengo,,,,,Atletico-MG, Mineirão,1,0,MG,RJ,2003-07-13 16:00:00,2003,1527.126664278452,1494.3931484180423
209,18,13/07/2003,16:00,Ponte Preta,Bahia,,,,,Ponte Preta, Moisés Lucarelli,1,0,SP,BA,2003-07-13 16:00:00,2003,1503.2898475695235,1497.1514067710207
210,18,13/07/2003,16:00,Corinthians,Coritiba,,,,,Coritiba, Morumbi,0,1,SP,PR,2003-07-13 16:00:00,2003,1513.1440376176558,1533.8254999317678
211,18,13/07/2003,16:00,Criciuma,Juventude,,,,,Criciuma, Heriberto Hulse,3,0,SC,RS,2003-07-13 16:00:00,2003,1533.9359864905323,1443.3732473027499
212,18,13/07/2003,16:00,Figueirense,Parana,,,,,Figueirense, Orlando Scarpelli,4,2,SC,PR,2003-07-13 16:00:00,2003,1493.139164419546,1507.6726005010037
213,18,13/07/2003,16:00,Sao Caetano,Guarani,,,,,Guarani, Anacleto Campanella,0,2,SP,SP,2003-07-13 16:00:00,2003,1543.8333619061223,1473.0186605741978
214,18,13/07/2003,16:00,Fluminense,Sao Paulo,,,,,Sao Paulo, Maracanã,1,3,RJ,SP,2003-07-13 16:00:00,2003,1484.0285340298055,1581.1491652308748
215,18,13/07/2003,18:00,Gremio,Cruzeiro,,,,,Cruzeiro, Olímpico,0,1,RS,MG,2003-07-13 18:00:00,2003,1446.2552674288336,1572.7396595790317
216,18,13/07/2003,18:00,Vitoria,Santos,,,,,Vitoria, Barradão,2,0,BA,SP,2003-07-13 18:00:00,2003,1481.4303240185302,1582.5510866524803
221,19,16/07/2003,20:30,Guarani,Vitoria,,,,,-, Brinco de Ouro,2,2,SP,BA,2003-07-16 20:30:00,2003,1492.2353769105557,1501.9599237134378
220,19,16/07/2003,20:30,Coritiba,Fluminense,,,,,Coritiba, Couto Pereira,3,0,PR,RJ,2003-07-16 20:30:00,2003,1548.8742067177716,1472.3881381395347
222,19,16/07/2003,20:30,Internacional,Atletico-MG,,,,,-, Beira Rio,3,3,RS,MG,2003-07-16 20:30:00,2003,1503.0427823124642,1541.623674580228
218,19,16/07/2003,20:30,Juventude,Figueirense,,,,,Figueirense, Alfredo Jaconi,1,2,RS,SC,2003-07-16 20:30:00,2003,1431.451859018273,1509.8080637841288
217,19,16/07/2003,20:30,Flamengo,Fortaleza,,,,,Fortaleza, Maracanã,0,2,RJ,CE,2003-07-16 20:30:00,2003,1479.8961381162662,1426.1803508113478
219,19,16/07/2003,20:30,Bahia,Sao Caetano,,,,,-, Fonte Nova,0,0,BA,SP,2003-07-16 20:30:00,2003,1481.4340630065037,1524.6166455697644
223,19,16/07/2003,21:40,Santos,Ponte Preta,,,,,Santos, Vila Belmiro,2,1,SP,SP,2003-07-16 21:40:00,2003,1562.0214869575727,1519.0071913340405
224,19,16/07/2003,21:40,Cruzeiro,Vasco,,,,,Cruzeiro, Mineirão,4,1,MG,RJ,2003-07-16 21:40:00,2003,1583.1592185269155,1467.2551882995556
225,19,16/07/2003,21:40,Goias,Corinthians,,,,,-, Serra Dourada,1,1,GO,SP,2003-07-16 21:40:00,2003,1410.9314384401205,1498.095330831652
226,19,17/07/2003,20:30,Paysandu,Gremio,,,,,-, Mangueirão,1,1,PA,RS,2003-07-17 20:30:00,2003,1486.5561559134637,1435.8357084809497
227,19,17/07/2003,20:30,Sao Paulo,Athletico-PR,,,,,Sao Paulo, Morumbi,2,0,SP,PR,2003-07-17 20:30:00,2003,1592.7895611211457,1493.9764215028779
231,20,19/07/2003,16:00,Fortaleza,Atletico-MG,,,,,Fortaleza, Castelão,4,3,CE,MG,2003-07-19 16:00:00,2003,1444.6345311029156,1539.8542258447974
229,20,19/07/2003,16:00,Fluminense,Santos,,,,,Santos,  Giulite Coutinho,1,4,RJ,SP,2003-07-19 16:00:00,2003,1459.854632217989,1576.0506645579187
230,20,19/07/2003,16:00,Corinthians,Guarani,,,,,Corinthians, Pacaembu,1,0,SP,SP,2003-07-19 16:00:00,2003,1494.1634320158516,1492.6830919316635
232,20,19/07/2003,18:00,Internacional,Figueirense,,,,,Internacional, Beira Rio,3,0,RS,SC,2003-07-19 18:00:00,2003,1504.8122310478948,1522.2595857438891
237,20,20/07/2003,16:00,Goias,Sao Caetano,,,,,Goias, Serra Dourada,2,1,GO,SP,2003-07-20 16:00:00,2003,1414.863337255921,1522.63819131085
233,20,20/07/2003,16:00,Juventude,Paysandu,,,,,Juventude, Alfredo Jaconi,2,0,RS,PA,2003-07-20 16:00:00,2003,1419.0003370585125,1484.236845755589
234,20,20/07/2003,16:00,Athletico-PR,Bahia,,,,,Athletico-PR, Arena da Baixada,2,1,PR,BA,2003-07-20 16:00:00,2003,1482.4080855912741,1483.412517265418
235,20,20/07/2003,16:00,Ponte Preta,Coritiba,,,,,-, Moisés Lucarelli,1,1,SP,PR,2003-07-20 16:00:00,2003,1504.9780137336945,1561.4077126393172
236,20,20/07/2003,16:00,Criciuma,Flamengo,,,,,Criciuma, Heriberto Hulse,4,3,SC,RJ,2003-07-20 16:00:00,2003,1545.8573747750092,1461.4419578246984
238,20,20/07/2003,16:00,Vitoria,Sao Paulo,,,,,Sao Paulo, Barradão,0,2,BA,SP,2003-07-20 16:00:00,2003,1501.51220869233,1604.3578970327494
240,20,20/07/2003,18:00,Vasco,Gremio,,,,,Vasco, São Januário,2,0,RJ,RS,2003-07-20 18:00:00,2003,1456.4031975294802,1438.1550186388245
239,20,20/07/2003,18:00,Cruzeiro,Parana,,,,,Cruzeiro, Mineirão,5,1,MG,PR,2003-07-20 18:00:00,2003,1594.011209296991,1491.003701136421
241,21,23/07/2003,20:30,Parana,Fortaleza,,,,,Parana, Pinheirão,4,1,PR,CE,2003-07-23 20:30:00,2003,1479.6131015278324,1464.9129729791164
242,21,23/07/2003,20:30,Atletico-MG,Juventude,,,,,Atletico-MG, Mineirão,2,1,MG,RS,2003-07-23 20:30:00,2003,1519.5757839685966,1437.9697742456774
243,21,23/07/2003,20:30,Paysandu,Cruzeiro,,,,,Paysandu, Mangueirão,3,0,PA,MG,2003-07-23 20:30:00,2003,1465.2674085684241,1605.4018089055794
244,21,23/07/2003,20:30,Guarani,Athletico-PR,,,,,Guarani, Brinco de Ouro,1,0,SP,PR,2003-07-23 20:30:00,2003,1476.7512636993401,1498.4543412504052
245,21,23/07/2003,21:40,Figueirense,Vasco,,,,,-, Orlando Scarpelli,0,0,SC,RJ,2003-07-23 21:40:00,2003,1505.4567800921018,1471.5636097258257
246,21,23/07/2003,21:40,Santos,Goias,,,,,-, Vila Belmiro,3,3,SP,GO,2003-07-23 21:40:00,2003,1586.89060349532,1435.6732558464519
247,21,23/07/2003,21:40,Bahia,Corinthians,,,,,-, Fonte Nova,0,0,BA,SP,2003-07-23 21:40:00,2003,1467.366261606287,1510.095260248175
248,21,24/07/2003,20:30,Coritiba,Vitoria,,,,,-, Couto Pereira,1,1,PR,BA,2003-07-24 20:30:00,2003,1558.8316410755401,1490.1147745699946
249,21,24/07/2003,20:30,Gremio,Criciuma,,,,,Criciuma, Olímpico,0,2,RS,SC,2003-07-24 20:30:00,2003,1422.994606442479,1558.0446334136466
250,21,24/07/2003,20:30,Flamengo,Internacional,,,,,Flamengo, Maracanã,2,1,RJ,RS,2003-07-24 20:30:00,2003,1449.254699186061,1521.6150366996822
251,21,24/07/2003,20:30,Sao Caetano,Fluminense,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,RJ,2003-07-24 20:30:00,2003,1501.828272720319,1449.0146932805878
252,21,24/07/2003,20:30,Sao Paulo,Ponte Preta,,,,,Ponte Preta, Morumbi,1,2,SP,SP,2003-07-24 20:30:00,2003,1615.7553311550848,1507.5540852974716
255,22,26/07/2003,16:00,Athletico-PR,Paysandu,,,,,-, Arena da Baixada,1,1,PR,PA,2003-07-26 16:00:00,2003,1481.4561755570924,1487.3922486164784
253,22,26/07/2003,16:00,Santos,Vasco,,,,,Santos, Vila Belmiro,2,1,SP,RJ,2003-07-26 16:00:00,2003,1580.3355651739814,1473.1195154553598
254,22,26/07/2003,16:00,Goias,Atletico-MG,,,,,-, Serra Dourada,1,1,GO,MG,2003-07-26 16:00:00,2003,1442.2282941677904,1531.8853067692005
256,22,27/07/2003,09:00,Fortaleza,Ponte Preta,,,,,Ponte Preta, Castelão,2,3,CE,SP,2003-07-27 09:00:00,2003,1449.5895352445907,1528.3818588026104
257,22,27/07/2003,16:00,Juventude,Fluminense,,,,,Juventude, Alfredo Jaconi,2,1,RS,RJ,2003-07-27 16:00:00,2003,1425.6602514450735,1435.428286808846
258,22,27/07/2003,16:00,Flamengo,Sao Paulo,,,,,-, Maracanã,1,1,RJ,SP,2003-07-27 16:00:00,2003,1468.539656224088,1594.927557649946
259,22,27/07/2003,16:00,Criciuma,Coritiba,,,,,Coritiba, Heriberto Hulse,2,3,SC,PR,2003-07-27 16:00:00,2003,1568.120737801883,1555.7077403121368
260,22,27/07/2003,16:00,Guarani,Figueirense,,,,,Guarani, Brinco de Ouro,3,0,SP,SC,2003-07-27 16:00:00,2003,1493.749429392653,1503.9008743625677
261,22,27/07/2003,16:00,Vitoria,Parana,,,,,Parana, Barradão,0,3,BA,PR,2003-07-27 16:00:00,2003,1493.2386753333979,1494.936539262358
262,22,27/07/2003,16:00,Corinthians,Gremio,,,,,Corinthians, Pacaembu,1,0,SP,RS,2003-07-27 16:00:00,2003,1508.1373782244546,1412.9185020542425
263,22,27/07/2003,18:00,Cruzeiro,Bahia,,,,,Cruzeiro, Mineirão,5,2,MG,BA,2003-07-27 18:00:00,2003,1583.2769688575252,1469.3241436300075
264,22,27/07/2003,18:00,Internacional,Sao Caetano,,,,,-, Beira Rio,0,0,RS,SP,2003-07-27 18:00:00,2003,1502.3300796616552,1515.414679192061
179,15,30/07/2003,20:30,Athletico-PR,Santos,,,,,Santos, Arena da Baixada,0,2,PR,SP,2003-07-30 20:30:00,2003,1481.7295152274428,1591.549066145785
180,15,30/07/2003,20:30,Goias,Ponte Preta,,,,,-, Serra Dourada,0,0,GO,SP,2003-07-30 20:30:00,2003,1446.267880150813,1540.8142899330405
228,19,31/07/2003,20:30,Parana,Criciuma,,,,,Parana, Pinheirão,2,1,PR,SC,2003-07-31 20:30:00,2003,1510.8583503613183,1551.5493412418457
265,23,02/08/2003,16:00,Fluminense,Cruzeiro,,,,,-,  Giulite Coutinho,2,2,RJ,MG,2003-08-02 16:00:00,2003,1418.9785706406547,1594.2096586760179
266,23,02/08/2003,16:00,Gremio,Santos,,,,,Gremio, Olímpico,2,0,RS,SP,2003-08-02 16:00:00,2003,1401.1969089292677,1602.6536476555414
267,23,02/08/2003,18:00,Sao Paulo,Internacional,,,,,Internacional, Morumbi,0,2,SP,RS,2003-08-02 18:00:00,2003,1589.3510199972757,1502.9323630228737
268,23,02/08/2003,18:00,Sao Caetano,Juventude,,,,,-, Anacleto Campanella,1,1,SP,RS,2003-08-02 18:00:00,2003,1514.8123958308424,1442.1099676132649
273,23,03/08/2003,16:00,Bahia,Criciuma,,,,,-, Fonte Nova,2,2,BA,SC,2003-08-03 16:00:00,2003,1458.3914538115148,1533.6839729380883
272,23,03/08/2003,16:00,Coritiba,Fortaleza,,,,,-, Couto Pereira,1,1,PR,CE,2003-08-03 16:00:00,2003,1572.2791368721741,1437.1571041141606
274,23,03/08/2003,16:00,Ponte Preta,Flamengo,,,,,-, Moisés Lucarelli,1,1,SP,RJ,2003-08-03 16:00:00,2003,1536.5646518127442,1474.1161938767584
270,23,03/08/2003,16:00,Parana,Corinthians,,,,,-, Arena da Baixada,1,1,PR,SP,2003-08-03 16:00:00,2003,1528.7237186650757,1519.8589713494293
269,23,03/08/2003,16:00,Figueirense,Goias,,,,,Goias, Orlando Scarpelli,0,1,SC,GO,2003-08-03 16:00:00,2003,1487.4335160329665,1450.5175182711093
271,23,03/08/2003,16:00,Paysandu,Guarani,,,,,Paysandu, Mangueirão,6,1,PA,SP,2003-08-03 16:00:00,2003,1487.118908946128,1510.2167877222541
275,23,03/08/2003,18:00,Vasco,Athletico-PR,,,,,Vasco, São Januário,2,1,RJ,PR,2003-08-03 18:00:00,2003,1461.9060144835562,1470.6249337176864
276,23,03/08/2003,18:00,Atletico-MG,Vitoria,,,,,Atletico-MG, Mineirão,1,0,MG,BA,2003-08-03 18:00:00,2003,1527.845720786178,1477.3168642344376
277,24,06/08/2003,20:30,Vitoria,Paysandu,,,,,-, Barradão,1,1,BA,PA,2003-08-06 20:30:00,2003,1463.6275360116383,1504.18104125515
278,24,06/08/2003,20:30,Athletico-PR,Parana,,,,,Athletico-PR, Arena da Baixada,1,0,PR,PR,2003-08-06 20:30:00,2003,1454.22349691497,1528.3155705295737
279,24,06/08/2003,20:30,Criciuma,Sao Caetano,,,,,Sao Caetano, Heriberto Hulse,0,1,SC,SP,2003-08-06 20:30:00,2003,1530.2699026111857,1511.5123520469504
280,24,06/08/2003,20:30,Fortaleza,Fluminense,,,,,Fortaleza, Castelão,3,1,CE,RJ,2003-08-06 20:30:00,2003,1443.0838609388195,1426.427142119803
281,24,06/08/2003,20:30,Juventude,Ponte Preta,,,,,-, Alfredo Jaconi,0,0,RS,SP,2003-08-06 20:30:00,2003,1445.410011397157,1533.7193689794178
282,24,06/08/2003,21:40,Santos,Atletico-MG,,,,,-, Vila Belmiro,3,3,SP,MG,2003-08-06 21:40:00,2003,1578.2928720150014,1541.5350490089772
283,24,06/08/2003,21:40,Goias,Vasco,,,,,Goias, Serra Dourada,3,1,GO,RJ,2003-08-06 21:40:00,2003,1468.2111939152767,1478.3074512862727
284,24,06/08/2003,21:40,Cruzeiro,Sao Paulo,,,,,-, Mineirão,1,1,MG,SP,2003-08-06 21:40:00,2003,1586.7610871968695,1569.4513849532718
288,24,07/08/2003,15:00,Internacional,Coritiba,,,,,Internacional, Beira Rio,1,0,RS,PR,2003-08-07 15:00:00,2003,1522.8319980668775,1566.3523800475152
286,24,07/08/2003,20:30,Corinthians,Figueirense,,,,,Figueirense, Pacaembu,0,1,SP,SC,2003-08-07 20:30:00,2003,1520.2671194849313,1469.7398403887992
287,24,07/08/2003,20:30,Guarani,Gremio,,,,,Guarani, Brinco de Ouro,2,0,SP,RS,2003-08-07 20:30:00,2003,1493.1546554132321,1425.5576845698076
285,24,07/08/2003,20:30,Flamengo,Bahia,,,,,Flamengo, Maracanã,6,0,RJ,BA,2003-08-07 20:30:00,2003,1476.9614767100848,1461.8055241384175
289,25,09/08/2003,16:00,Fluminense,Criciuma,,,,,-, Maracanã,1,1,RJ,SC,2003-08-09 16:00:00,2003,1411.1936252241715,1513.40692378247
290,25,09/08/2003,16:00,Sao Caetano,Cruzeiro,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,MG,2003-08-09 16:00:00,2003,1528.3753308756661,1585.964604840974
291,25,09/08/2003,16:00,Parana,Santos,,,,,Santos, Couto Pereira,1,2,PR,SP,2003-08-09 16:00:00,2003,1508.9543044245256,1576.6063993128814
292,25,09/08/2003,18:00,Sao Paulo,Juventude,,,,,Sao Paulo, Morumbi,3,1,SP,RS,2003-08-09 18:00:00,2003,1570.2478673091673,1449.3914349226468
296,25,10/08/2003,16:00,Atletico-MG,Corinthians,,,,,Corinthians, Mineirão,2,3,MG,SP,2003-08-10 16:00:00,2003,1543.2215217110972,1501.9565188371992
293,25,10/08/2003,16:00,Paysandu,Goias,,,,,-, Mangueirão,2,2,PA,GO,2003-08-10 16:00:00,2003,1502.3219186285792,1484.6760129187044
294,25,10/08/2003,16:00,Ponte Preta,Internacional,,,,,Internacional, Moisés Lucarelli,1,4,SP,RS,2003-08-10 16:00:00,2003,1529.737945453928,1540.8257688602234
295,25,10/08/2003,16:00,Coritiba,Flamengo,,,,,Coritiba, Couto Pereira,5,0,PR,RJ,2003-08-10 16:00:00,2003,1548.3586092541693,1492.2639616804659
297,25,10/08/2003,16:00,Figueirense,Vitoria,,,,,Vitoria, Orlando Scarpelli,1,2,SC,BA,2003-08-10 16:00:00,2003,1488.0504410365313,1465.486658638209
298,25,10/08/2003,16:00,Bahia,Fortaleza,,,,,Bahia, Fonte Nova,1,0,BA,CE,2003-08-10 16:00:00,2003,1446.5030391680364,1458.317377834451
299,25,10/08/2003,18:00,Vasco,Guarani,,,,,-, São Januário,0,0,RJ,SP,2003-08-10 18:00:00,2003,1461.842632282845,1506.080392844155
300,25,10/08/2003,18:00,Gremio,Athletico-PR,,,,,-, Olímpico,1,1,RS,PR,2003-08-10 18:00:00,2003,1412.6319471388847,1473.584763020018
302,26,16/08/2003,16:00,Bahia,Internacional,,,,,Internacional, Fonte Nova,1,3,BA,RS,2003-08-16 16:00:00,2003,1463.0468999641914,1556.3153289982154
303,26,16/08/2003,16:00,Figueirense,Santos,,,,,Figueirense, Orlando Scarpelli,1,0,SC,SP,2003-08-16 16:00:00,2003,1471.0127988661932,1589.5296919815014
301,26,16/08/2003,16:00,Vasco,Vitoria,,,,,Vasco, São Januário,1,0,RJ,BA,2003-08-16 16:00:00,2003,1463.8689181836623,1482.5243008085472
304,26,16/08/2003,16:00,Coritiba,Juventude,,,,,Coritiba, Couto Pereira,1,0,PR,RS,2003-08-16 16:00:00,2003,1561.7975697286722,1438.7429533343802
306,26,16/08/2003,18:00,Sao Paulo,Criciuma,,,,,-,  Santa Cruz,0,0,SP,SC,2003-08-16 18:00:00,2003,1580.8963488974339,1508.83108464161
305,26,16/08/2003,18:00,Atletico-MG,Athletico-PR,,,,,Athletico-PR, Mineirão,1,2,MG,PR,2003-08-16 18:00:00,2003,1525.330083522228,1470.8062296022583
307,26,17/08/2003,16:00,Paysandu,Corinthians,,,,,-, Mangueirão,2,2,PA,SP,2003-08-17 16:00:00,2003,1501.5099926468536,1519.8479570260683
308,26,17/08/2003,16:00,Sao Caetano,Fortaleza,,,,,Sao Caetano, Anacleto Campanella,3,0,SP,CE,2003-08-17 16:00:00,2003,1547.003390446444,1441.773517038296
309,26,17/08/2003,16:00,Ponte Preta,Cruzeiro,,,,,Cruzeiro, Moisés Lucarelli,1,3,SP,MG,2003-08-17 16:00:00,2003,1514.248385315936,1567.3365452701962
310,26,17/08/2003,16:00,Parana,Guarani,,,,,-, Pinheirão,0,0,PR,SP,2003-08-17 16:00:00,2003,1496.0310117559056,1504.0541069433377
311,26,17/08/2003,16:00,Gremio,Goias,,,,,Goias, Olímpico,0,1,RS,GO,2003-08-17 16:00:00,2003,1415.4104805566444,1485.48793890043
312,26,17/08/2003,18:00,Fluminense,Flamengo,,,,,Flamengo, Maracanã,0,1,RJ,RJ,2003-08-17 18:00:00,2003,1415.7694643650314,1478.825001205963
318,27,20/08/2003,20:30,Vitoria,Gremio,,,,,Vitoria, Barradão,4,1,BA,RS,2003-08-20 20:30:00,2003,1465.6660133741975,1402.5946040206106
